source,project,author,url,statusCode,category,method,finalUrl,error
referencioteca,DIÁLOGOS IMPRESOS,"Gracia González, Alejandra Amenábar",https://graciastudio.cl/35/,200,ok,HEAD,https://graciastudio.cl/35/,
referencioteca,DIÁLOGOS IMPRESOS,"Gracia González, Alejandra Amenábar",https://diseno.uc.cl/2024/11/estudiantes-de-diseno-uc-crean-exposicion-para-il-posto/,200,ok,HEAD,https://diseno.uc.cl/2024/11/estudiantes-de-diseno-uc-crean-exposicion-para-il-posto/,
referencioteca,60 años Kérastase,Varios,https://www.instagram.com/p/DG1Km0yyJsd/?hl=es&img_index=1,200,ok,HEAD,https://www.instagram.com/p/DG1Km0yyJsd/?hl=es&img_index=1,
referencioteca,Avita,María Fernanda Gonzalez,https://individual-frame-992587.framer.app/art-direction,200,ok,HEAD,https://individual-frame-992587.framer.app/art-direction,
referencioteca,Avita,María Fernanda Gonzalez,https://individual-frame-992587.framer.app/art-direction,200,ok,HEAD,https://individual-frame-992587.framer.app/art-direction,
referencioteca,Guided by the Moon,Florencia Vildósola,https://florenciavildosola.myportfolio.com/guiado-por-la-luna,404,broken,HEAD,https://florenciavildosola.myportfolio.com/guiado-por-la-luna,
referencioteca,PC Factory,Constanza Morales,https://www.constanzamorales.com/projects/pcfactory,200,ok,HEAD,https://www.constanzamorales.com/projects/pcfactory,
referencioteca,Manual Verde,Sergio Ramírez,https://www.ramirezflores.cl/el-manual-verde/,200,ok,HEAD,https://www.ramirezflores.cl/el-manual-verde/,
referencioteca,Museo Histórico Nacional,Sergio Ramírez,https://www.ramirezflores.cl/museo-historico-nacional/,200,ok,HEAD,https://www.ramirezflores.cl/museo-historico-nacional/,
referencioteca,TYPE SPECIMEN FANZINE,Jose Chaud,https://okeykul.com/3/,200,ok,HEAD,https://okeykul.com/3/,
referencioteca,Baby.kine,Trinidad Burgos,https://trinidadburgos.com/baby-kine-en/,200,ok,HEAD,https://trinidadburgos.com/baby-kine-en/,
referencioteca,Emprendekit,Kimberly McCartney,https://www.kimberlymccartney.com/5/,200,ok,HEAD,https://www.kimberlymccartney.com/5/,
referencioteca,FPO Módulo — Bienal de Arquitectura,Catalina Pérez,https://otrosperez.com/portfolio/home/fpo/,200,ok,HEAD,https://otrosperez.com/portfolio/home/fpo/,
referencioteca,Pastelito,Naomi Altmann,https://naomialtmann.cargo.site/pastelito,200,ok,HEAD,https://naomialtmann.cargo.site/pastelito,
referencioteca,ADD,Fernanda González,https://fernandagn.myportfolio.com/add-proyecto-de-titulo,404,broken,HEAD,https://fernandagn.myportfolio.com/add-proyecto-de-titulo,
referencioteca,Una Clase de Bichos,Cristóbal Sprätz,https://www.magdalenaperezv.com/Una-Clase-de-Bichos,200,ok,HEAD,https://www.magdalenaperezv.com/Una-Clase-de-Bichos,
referencioteca,Una Clase de Bichos,Cristóbal Sprätz,https://www.instagram.com/magdalenaperezv,200,ok,HEAD,https://www.instagram.com/magdalenaperezv,
referencioteca,Papel Lustre,Matías Prado,https://www.feoperohermoso.cl/products/papel-lustre-12-x-12-cm,200,ok,HEAD,https://www.feoperohermoso.cl/products/papel-lustre-12-x-12-cm,
referencioteca,Joyas Maite Araia,Javiera Naranjo,https://readymag.website/u2667837699/JavieraNaranjoPortafolio/,200,ok,HEAD,https://readymag.website/u2667837699/JavieraNaranjoPortafolio/,
referencioteca,INEDEBLE,"Javiera Naranjo, Paulina Carrasco",https://readymag.website/u2667837699/JavieraNaranjoPortafolio/,200,ok,HEAD,https://readymag.website/u2667837699/JavieraNaranjoPortafolio/,
referencioteca,Raíces vivas: nuestra fusión,Magdalena Leigh,https://www.instagram.com/p/CzmeLffJDVQ/,200,ok,HEAD,https://www.instagram.com/p/CzmeLffJDVQ/,
referencioteca,La Mesa Latina,Ciudad Emergente,https://www.magdalenaperezv.com/La-Mesa-Latina,200,ok,HEAD,https://www.magdalenaperezv.com/La-Mesa-Latina,
referencioteca,La Mesa Latina,Ciudad Emergente,https://ciudademergente.org/construir-tacticas/2020/9/22/kit-la-mesa-latina,404,broken,HEAD,https://ciudademergente.org/construir-tacticas/2020/9/22/kit-la-mesa-latina,
referencioteca,Red APA,Fernanda Romagnoli,https://feromagnoli.framer.website/cases/red-apa,200,ok,HEAD,https://feromagnoli.framer.website/cases/red-apa,
referencioteca,Catastro Modelo de Prevención,Pilar Saavedra,https://pilar-fundamental.com/ugm-catastro,404,broken,HEAD,https://pilar-fundamental.com/ugm-catastro,
referencioteca,Espacio EDE,Pilar Saavedra,https://pilar-fundamental.com/espacioede,404,broken,HEAD,https://pilar-fundamental.com/espacioede,
referencioteca,Löie Füller,Pilar Saavedra,https://pilar-fundamental.com/loie-fuller,404,broken,HEAD,https://pilar-fundamental.com/loie-fuller,
referencioteca,Expo Fireflies Patagonia,Constanza Gahona,https://www.behance.net/gallery/156824561/Expo-Fireflies-Patagonia,200,ok,HEAD,https://www.behance.net/gallery/156824561/Expo-Fireflies-Patagonia,
referencioteca,Encuentro entre cerros,Camila Correa,https://cargocollective.com/ccharnecker/Imagen-de-marca,200,ok,HEAD,https://cargocollective.com/ccharnecker/Imagen-de-marca,
referencioteca,Revolución Solar,Camila Correa,https://cargocollective.com/ccharnecker/Arte-discos-1,200,ok,HEAD,https://cargocollective.com/ccharnecker/Arte-discos-1,
referencioteca,Ilustraciones Quánticas,Camila Correa,https://cargocollective.com/ccharnecker/Ilustraciones-Quantica,200,ok,HEAD,https://cargocollective.com/ccharnecker/Ilustraciones-Quantica,
referencioteca,De Mukachevo al fin del mundo,Marisol Zemon Vergara,https://colombamedina.myportfolio.com/copia-de-de-mukachevo-al-fin-del-mundo,404,broken,HEAD,https://colombamedina.myportfolio.com/copia-de-de-mukachevo-al-fin-del-mundo,
referencioteca,Milatelier,Colomba Medina,https://colombamedina.myportfolio.com/identida-de-marca,404,broken,HEAD,https://colombamedina.myportfolio.com/identida-de-marca,
referencioteca,1/2 Serie Matera,Martina Abello,https://mabellov.myportfolio.com/riso-1,404,broken,HEAD,https://mabellov.myportfolio.com/riso-1,
referencioteca,Serie mitología Chiloé,Martina Abello,https://mabellov.myportfolio.com/riso-2,404,broken,HEAD,https://mabellov.myportfolio.com/riso-2,
referencioteca,No tengo amigos tengo amores,Andrés Miquel,https://www.behance.net/gallery/224616103/Poster-No-tengo-amigos-tengo-amores,200,ok,HEAD,https://www.behance.net/gallery/224616103/Poster-No-tengo-amigos-tengo-amores,
referencioteca,Los Mil Nombres de María Camaleón,Andrés Miquel,https://www.behance.net/gallery/203999631/Afiche-Los-Mil-Nombres-de-Maria-Camaleon,404,broken,HEAD,https://www.behance.net/gallery/203999631/Afiche-Los-Mil-Nombres-de-Maria-Camaleon,
referencioteca,Chini and the Technicians,Karina Hyland,https://karinahy.cl/stage,404,broken,HEAD,https://karinahy.cl/stage,
referencioteca,DEFAULT,"Manuela Garretón, Tomás Ossandón",https://xdefault.cl/#proyecto,200,ok,HEAD,https://xdefault.cl/,
referencioteca,DEFAULT,"Manuela Garretón, Tomás Ossandón",https://karinahy.cl/default,404,broken,HEAD,https://karinahy.cl/default,
referencioteca,P/H<25>,Vicente Puig,https://www.instagram.com/p/DRVgPzziXWx/,200,ok,HEAD,https://www.instagram.com/p/DRVgPzziXWx/,
referencioteca,REITE: rebranding,Vicente Puig,https://www.instagram.com/p/DQsJH1jCevq/,200,ok,HEAD,https://www.instagram.com/p/DQsJH1jCevq/,
referencioteca,DRP_01,Benjamín Becerra,https://hostil-streetwear.com/products/hoodie_core,200,ok,HEAD,https://hostil-streetwear.com/products/hoodie_core,
referencioteca,Anthology,Martina Abello,https://mabellov.myportfolio.com/riso-3,404,broken,HEAD,https://mabellov.myportfolio.com/riso-3,
referencioteca,Ilustraciones Mojonas,Sofía Álvarez,https://readymag.website/u3068913620/portafoliomojona/proyectomojona/,200,ok,HEAD,https://readymag.website/u3068913620/portafoliomojona/proyectomojona/,
referencioteca,Toyng,Sofía Álvarez,https://readymag.website/u3068913620/portafoliomojona/proyectotoyngtravelgames/,200,ok,HEAD,https://readymag.website/u3068913620/portafoliomojona/proyectotoyngtravelgames/,
referencioteca,DRP_01,Benjamín Becerra,https://hostil-streetwear.com/products/hoodie_core,200,ok,HEAD,https://hostil-streetwear.com/products/hoodie_core,
referencioteca,De Cancelling,Domingo Smart,https://www.estudioample.com/003,200,ok,HEAD,https://www.estudioample.com/003,
referencioteca,PACKAGING FL-01,Domingo Smart,https://www.estudioample.com/002,200,ok,HEAD,https://www.estudioample.com/002,
referencioteca,Mesa Lateral,Domingo Smart,https://www.estudioample.com/001,200,ok,HEAD,https://www.estudioample.com/001,
referencioteca,Axigo,Tomás Sánchez,https://tomassanchezsilva.myportfolio.com/axigo,404,broken,HEAD,https://tomassanchezsilva.myportfolio.com/axigo,
referencioteca,Centralcorp,Francisco Poulsen,https://www.behance.net/gallery/229770149/Centralcorp,200,ok,HEAD,https://www.behance.net/gallery/229770149/Centralcorp,
referencioteca,Olivo,Francisco Poulsen,https://www.behance.net/gallery/241545075/Olivo,200,ok,HEAD,https://www.behance.net/gallery/241545075/Olivo,
referencioteca,Délano,Francisco Poulsen,https://www.behance.net/gallery/238927891/Dlano,200,ok,HEAD,https://www.behance.net/gallery/238927891/Dlano,
referencioteca,Sala simulación AVD,"María Fernanda Gonzalez, Clemente López, Valentina Navarrete",https://sites.google.com/view/valenavarrete-portafolio/sala-simulaci%C3%B3n-avd?,200,ok,HEAD,https://sites.google.com/view/valenavarrete-portafolio/sala-simulaci%C3%B3n-avd?,
referencioteca,Salud oportuna en el sistema público de Chile,Felipe Vilches Ivelić,https://felipevilchesinc.com/trabajo/salud-oportuna,200,ok,HEAD,https://felipevilchesinc.com/trabajo/salud-oportuna,
referencioteca,El delantal vestido,Felipe Vilches Ivelić,https://felipevilchesinc.com/trabajo/delantal-vestido,200,ok,HEAD,https://felipevilchesinc.com/trabajo/delantal-vestido,
referencioteca,"De Este a Oeste, de Norte a Sur",Felipe Vilches Ivelić,https://felipevilchesinc.com/trabajo/titulos-deaodnas-documental,200,ok,HEAD,https://felipevilchesinc.com/trabajo/titulos-deaodnas-documental,
referencioteca,Péndulo,Daniela Reyes Muñoz,https://www.behance.net/gallery/211077763/PENDULO,200,ok,HEAD,https://www.behance.net/gallery/211077763/PENDULO,
referencioteca,Cositas Fanzine,Daniela Reyes Muñoz,https://danielawilliam.com/Fanzine-Cositas,200,ok,HEAD,https://danielawilliam.com/Fanzine-Cositas,
referencioteca,Mujeres Inspiradoras,Daniela Reyes Muñoz,https://danielawilliam.com/Illustration-work/STEM,200,ok,HEAD,https://danielawilliam.com/Illustration-work/STEM,
referencioteca,Los Heroes Magazine Covers,Daniela Reyes Muñoz,https://danielawilliam.com/Illustration-work/Los-Heroes-2023,200,ok,HEAD,https://danielawilliam.com/Illustration-work/Los-Heroes-2023,
referencioteca,Disonia,Joaquín Gajardo,https://www.gaja.studio/proyectos/topo-colectivo,200,ok,HEAD,https://www.gaja.studio/proyectos/topo-colectivo,
referencioteca,TOPO COLECTIVO,Joaquín Gajardo,https://www.gaja.studio/proyectos/jose-maiza,200,ok,HEAD,https://www.gaja.studio/proyectos/jose-maiza,
referencioteca,Guaico,Joaquín Gajardo,https://www.gaja.studio/proyectos/proyecto-guaico,200,ok,HEAD,https://www.gaja.studio/proyectos/proyecto-guaico,
referencioteca,Campaña día del niño,Francisca Torres,https://flen.es/campana-dia-del-nino,404,broken,HEAD,https://flen.es/campana-dia-del-nino,
